,Unnamed: 0,wav_filename,wav_filesize,transcript,ds_preds,sp_preds,ds_wer,sp_wer,google_preds,google_wer
2599,7094,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/e0650.wav,588464,do not be too proud said the serpent in the princes stomach,do not be too proud said the sad end in the princess stomach,do not be too proud save the support in the princes stomach,0.25,0.16666666666666666,do not be too proud say this happened in the princess stomach,0.3333333333333333
2600,1024,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/c1147.wav,332198,you both have to burgle at tenaliramans house and return,your board have to boreethen ariamenes house and return,you both have to burgle at tenaliramans house and return,0.5,0.0,you both have to burgle a $10 almonds house and return,0.3
2601,6137,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST191U18.wav,400364,and shutting the door as fast as,and shouting the door as fast as,and shutting the boot as fast as,0.14285714285714285,0.14285714285714285,shopping the door as fast as,0.2857142857142857
2602,9954,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/arctic_a0270.wav,388350,and after the bath a shave would not be bad,and after the but as she would not be bad,and after the bath she could not be bad,0.3,0.3,and after the but a shape would not be bad,0.2
2603,628,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_2918.wav,215712,i am not a success here,i am not deaf success here,i am not a success here,0.16666666666666666,0.0,I am not this sucks is here,0.5
2604,6780,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/e0490.wav,817010,old wise crow then began revealing his plan apart from the four strategies i had told you there is a fifth one,all was cold then began to being his plan apart from the four strategies i had told you that is the fifth one,old wise crow then began revealing his plan apart from the four strategies i had told you there is a fifth one,0.3181818181818182,0.0,always grow then began revealing his plan apart from the four strategies I had told you there is the first one,0.22727272727272727
2605,8072,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST154U9.wav,528044,i walk towards that room twenty feet away from me,i walk to art dead drum planasia from me,i was to are said to drink effective eight from me,0.6,0.8,I walk to our stateroom 20 feet away from me,0.4
2606,2237,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_2244.wav,831284,from this story sham told bullock it is evident that he who challenges an enemy without knowing his strength perishes in the end,from this story charmed to block it is evident that he who jallanges an enemy without knowing his strength betises indian,from this story shaam told bullock it is evident that he who challenges an enemy without knowing his strength perishes in the end,0.3478260869565217,0.043478260869565216,from this story champ. Bullock it is evident that he who challenges and enemy without knowing his strength parishes in the end,0.17391304347826086
2607,347,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST206U29.wav,359750,a young man was shouting at the crowd,a young man was sorting at the coat,a young man was shouting at the crowd,0.25,0.0,young man was shouting at the cloud,0.25
2608,392,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/arctic_a0566.wav,583638,dennins hands were released long enough for him to sign the document,dennis hands were relieved long enough for him to sign the document,then a news channels well released long enough or into sign atonement,0.16666666666666666,0.8333333333333334,Dennings hands where we lived long enough for him to sign the document,0.3333333333333333
2609,6801,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/c0588.wav,365666,now i ask you to give the kingdom to sun prince,now i ask you to give the kingdom to sentence,now while argue poor give the kingdom to sun prince,0.18181818181818185,0.3636363636363637,no I asked you to give the kingdom to send planes,0.36363636363636365
2610,2299,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_artic_04_115.wav,418184,philip saw macdougall soon after his short talk with thorpe,on the same duty soon after his short talk with top,philip saw manuel soon after his shop are with of,0.5,0.4,Philips all McDougal soon after a short talk with talk,0.5
2611,5141,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_3065.wav,339828,the mouse too disappeared into the nearest hole,the mouth too disappeared into the nearest hole,the mouse too disappeared into the nearest hole,0.125,0.0,the mouse to disappeared into the nearest whole,0.25
2612,7415,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/f0782.wav,700826,mahesh das bowing lowly pointed towards the road going to agra and the king headed on that road,my has thus bowing lowly pointed towards the road going to age and the king had it on that road,mahesh thus bowing lowly pointed to words the road going to agra than the king headed on the crow,0.3333333333333333,0.3333333333333333,my he's does Boeing loli pointed towards the road going to Agra and the King headed on that road,0.2777777777777778
2613,6010,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/c0199.wav,509426,so the next day the geese brought a stick and they held the ends of it,so the next to day the gate brought a stick and he held the end of it,so the next day the geese brought a stick and they held the ends of it,0.25,0.0,so the next day the geese got a stick and the healthy and sulfate,0.375
2614,7950,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_930.wav,1074740,adil shah expressed his wish and requested rayar to make his men rewrite the mahabharat portraying him and his friends as pandavas and his rivals as kauravas,the shar expressed his wish and a question dried to make his men reared them how hard boring him and his friends as spondees and his rivals as caravals,adil shah expressed his wish and requested rayar to make his men rewrite the mahabharat her foot ring him and his friends as pandavas and his rivals as kauravas,0.4444444444444444,0.1111111111111111,addleshaw expressed his wish and requested dryer to make his men rewrite the Mahabharata portraying him and his friends as Panda bus and his Rivals as Cordova's,0.25925925925925924
2615,6720,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/c0183.wav,534764,soon the greedy merchant went back to the house where he had seen the golden bowl,soon the greedy much and went back to the hall where he had seen the golden bow,soon the greedy merchant went back to the house where he a cheat good about,0.25,0.3125,soon the greedy Merchant went back to the house where he had seen the Golden Ball,0.0625
2616,1628,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_d2965-2.wav,184110,from many years,from many years,from any yes,0.0,0.6666666666666666,from many years,0.0
2617,9134,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/a0514.wav,287084,we are consumed in our own fleshpots,we are consumed in our own flesh pots,we are consumed in our own flesh pots,0.2857142857142857,0.2857142857142857,we are consumed in our own fleshpots,0.0
2618,3169,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_03_E_117.wav,529700,for days and days the elephant was so ugly that no one dared go near,for days and days they leaned was so ably that no one dared coldly,formation lace bailiff unwholesome greed that no one dared go near,0.3333333333333333,0.6,4 days and days the elephant was so ugly that no one dared go near,0.06666666666666667
2619,5453,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_set_19_E_062.wav,1167952,raman said with all due respects to the king did you also mistake this bundle to be a book saying this he opened the bundle,to an said with all due respect to the king did you also mistake this bundle to be a book saying this he opened the bundle,raaman said with all due respects to the king did you or so mistake this bundle to be a book saying this he opened the bundle,0.12,0.12,Ramen said with all due respect to the king did you also mistake this bundle to be a book saying this he opened the bundle,0.08
2620,2311,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_2267.wav,494920,bullock stole the minister ship from us and so he is our enemy,well i stole the ministers ship from us and so he is are any my,bullock stole the ministership from ask and so he is an enemy,0.4615384615384616,0.3076923076923077,Bullocks told the minister ship from us and so he's our enemy,0.3076923076923077
2621,42,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_1452.wav,832822,slowly he got off the armchair and casually put his hand on the chin surprise it was freshly done,lulie he got of the armchair and casually put his hand on the chin surprise it was freshly than,slowly he got off the upon them and penury put rich and on the chin surprise it was freshly done,0.15789473684210525,0.2631578947368421,slowly he got of the armchair and casually put his hand under chin surprised it was freshly done,0.21052631578947367
2622,5987,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/e0044.wav,319404,peter recited his usual verse,be on his side did his usual worse,peter recited his usual verse,1.2,0.0,Peter recited his usual verse,0.0
2623,5485,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/b0482.wav,486770,many other similar disconcerting omissions will be noticed in the manuscript,many of the similar disconcerting omissions will be noticed in the manuscript,yet in a similar disconcerting omissions will be noticed in the market,0.18181818181818185,0.3636363636363637,many of the similar disconcerting emissions will be noticed in the manuscript,0.2727272727272727
2624,9000,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST238U10.wav,478096,as the days passed the red rose looked at the cactus,is the des past the real looked at the cactus,yes the days passed the red rose you tapta passed,0.4545454545454545,0.4545454545454545,as the days passed the Retros looked at the cactus,0.18181818181818182
2625,5713,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/a0356.wav,311366,you dont catch me at any such foolishness,you don't catch me at any such foolishness,your porridge regretted any such foolishness,0.125,0.625,you don't catch me at any such foolishness,0.125
2626,5468,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/e0274.wav,556220,disappointed the hunter returned to where he had rested the turtle,disappointed the hunter returned to where he had rested the tattle,disappointed hunter returned to where he had rested the the crow,0.09090909090909093,0.2727272727272727,disappointed the hunter return to where he had arrested the title,0.2727272727272727
2627,2749,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/a0042.wav,312044,how could he explain his possession of the sketch,how could he explain his position of the sketch,how could he explain his possession of the sketch,0.1111111111111111,0.0,how could he explain his position of the sketch,0.1111111111111111
2628,721,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/d0213.wav,471086,he is also indifferent to his kingly duties,he is also indifferent to his kingly duties,he is all so indifferent to his kingly new is,0.0,0.5,he is also indifferent to his kingly duties,0.0
2629,5519,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/e0447.wav,592724,regretting what he had said and done the visiting crow also went home,the grating board he had said and then the visiting cow also went home,regretting what he had said and done the visiting crow or so went home,0.38461538461538464,0.15384615384615385,regretting what he had said and done the visiting Crow also went home,0.0
2630,1631,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_a84-2.wav,290654,when pierres closing ,when berries glowing,went pierre is causing,0.6666666666666666,1.3333333333333333,when fairies closing,0.3333333333333333
2631,1976,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_20_E_088.wav,297888,he chanted the mantra with great devotion,he handed them on the with great devotion,he chanted the mantra with great devotion,0.5714285714285714,0.0,he chanted the Mantra with great devotion,0.0
2632,5268,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_1561.wav,438716,on way home tenaliraman was almost jumping with joy,on way home then a livoman was almost jumping with joy,on way home tenali rama was almost jumping with joy,0.3333333333333333,0.2222222222222222,on way home finally. Man was almost jumping with joy,0.2222222222222222
2633,8729,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST185U9.wav,380204,we should not be friends with him,we stood not be friends with him,whistled not to be friends with him,0.14285714285714285,0.42857142857142855,we should not be friends with him,0.0
2634,7340,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_set_01_E_048.wav,1117954,the lion agreed to this and the two families parted as friends and the jackal and the lion were still close friends and used to go for kills together,the lion agreed to this and the two families parted as friends and the dial and the line was still close friends and used to go for kids together,the lion agreed others and two families parted as friends and uncalled and line was an claws frenzied mews to go for kills together,0.13793103448275862,0.4482758620689655,the line agreed to this and the two families parted as friends and the Jackal and the line was still close friends and used to go for kills together,0.10344827586206896
2635,3454,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_04_E_166.wav,781806,when they reached the place where the crane had eaten the fishes the crane said i think you can walk the rest of the way,when there the steppes where the chain had eaten the fishes the clan said i think you can walk the rest of the way,many tears the place where the crane had eaten the fishes the crane said i think you can walk the rest of the way,0.2,0.12,when there is the place where the crane had eaten the fishes the train said I think you can walk the rest of the day,0.16
2636,7934,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST224U31.wav,277272,his father owned a welding shop,his father and a willing so,his father pounded welding shop,0.5,0.3333333333333333,his father owned a welding shop,0.0
2637,3857,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/g0449.wav,573164,one day they saw the lion sitting beside the woodcutter and his wife and having a good meal,one day they saw the lion sitting beside the wood cutter and his wife and having a good meal,one day they saw the lion sitting beside the woodcutter and his wife and having a good meal,0.1111111111111111,0.0,one day they saw the lion sitting beside The Woodcutter and his wife and having a good meal,0.0
2638,527,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/b0095.wav,479216,he heard a sound which brought him quickly into consciousness of day,he heard a sound which brought him quickly into consciousness of day,he heard a sound which brought him quickly into consciousness of day,0.0,0.0,he heard a sound which brought him quickly into consciousness of day,0.0
2639,4781,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d0697.wav,559810,you should not use force where there is still room for peace,you should not use folds where there is still room for peace,you should not use showed chief where there is still room for peace,0.08333333333333333,0.16666666666666666,you should not use Foods where there is still room for peace,0.08333333333333333
2640,979,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_18_E_065.wav,675592,therefore you are requested to send your wells here to invite our wells personally to the wedding ritual,and for you are requested to send to her well here do in wet or well personally to the wedding the one,therefore you are accustomed to send your wells here to invite your wells personally to the wedding ritual,0.6666666666666666,0.1111111111111111,therefore you are requested to send you a bill here to invite Orwell's personally to the wedding ritual,0.2777777777777778
2641,9940,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/hindi_male_english/english/wav/engtext_224.wav,337806,at last he got up and went about his work,at last he got up and went about his work,at last he got up and went about his work,0.0,0.0,at last he got up and went about his work,0.0
2642,4857,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST284U47.wav,329324,which were very magnificent,what were very magnificent,which were believed my deficient,0.25,0.75,who eats we're very magnificent,0.75
2643,4544,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/EMMA_01824.wav,2615344,this wretched note was the finale of emmas breakfast when once it had been read there was no doing any thing but lament and exclaim the loss of the ball the loss of the young man and all that the young man might be feeling it was too wretched such a delightful evening as it would have been every body so happy and she and her partner the happiest i said it would be so was the only consolation her fathers feelings were quite distinct,the fresh not was the final famous breakfast then once at had been read there was no doing any thing but laminae the loss of the ball the loss of the young man and all that young man might be feeling at the star wretched such a delightfully ending as it would have been everybody saw happy and she had a partner the happiest i said it would be so was the only consolation a farther feeling were quite distinct,the church always final famous breakfast one once it has been read the snow doing anything chandran explained for the loss of about the loss of a young man and all that young man might be feeling had stretch chief such delightful evening as it was happy arable so happy cashier not to the happiest fastened to be so very consolation footfalls feeling were quite saint,0.29411764705882354,0.5764705882352941,the switch note was the final famous breakfast then once it had been read there was no doing anything but lamington explain the loss of the ball the loss of the young man and all the young men might be feeling it does to riched such a delightful evening as it would have been everybody so happy and she had a popular the happiest I said it would be sold was the only consolation a father's feelings were quite the sting,0.3058823529411765
2644,7816,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/c0486.wav,233318,no sir they answered,no sir they answered,nosiree they answered,0.0,0.5,Nosa dancer,1.0
2645,9529,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/d1084.wav,617718,you do not know that this conduct will take you to hell,you do not know that this conduct will take you to hell,you do not know that this conduct will take you to hell,0.0,0.0,you do not know that this conduct will take you to hell,0.0
2646,1086,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/d1163.wav,700196,he immediately pounced on us and killed a number of my retinue,he immediately used on us and at a number of my retinue,he immediately pounced on as and killed a number of my hitting you,0.16666666666666666,0.25,he immediately pounced on us and killed a number of my retinue,0.0
2647,7766,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/e0517.wav,487724,as soon as i recover i will show you where he and his men are hiding,as soon as i had a car i will show you where he and his men are hiding,her soul rare could all show you where he and his men are hiding,0.1875,0.4375,as soon as I recover I will show you where he and his men are hiding,0.0
2648,8877,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/c0939.wav,449272,i will solve the problem without any problem,i i saw the problem without any problem,i will solve the problem without any problem,0.25,0.0,I will solve the problem without any problem,0.0
2649,3819,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/c0744.wav,701054,see how cool and shady it is here he said and how much larger the pond is and how full it is,see how good and shady it is here he said and how much love at the ponies and how full it is,see how cool and shady it is a good he said and how much larger the paul is and how full it is,0.2272727272727273,0.13636363636363635,see how cool and Shady it is here he said and how much larger the pound is and how full it is,0.045454545454545456
2650,4426,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_2516.wav,495420,that is why elders have said that fools can never foresee peril,that is we elders have said that for can they were for seed,that is why a delicious head their to share never foresee peril,0.5,0.5,that is why Elders have said that foods can never Force apparel,0.25
2651,3975,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/c0857.wav,541620,the king declared a huge prize on the thiefs head,that gang i declared a huge price on the thieves had,the king declared a huge prize on the thiefs head,0.6,0.0,the king declared a huge price on the thief's head,0.2
2652,6465,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_197-1.wav,281324,while running for fear ,quit running for fear,while running four for,0.25,0.5,while running for fear,0.0
2653,6880,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/e0852.wav,860198,the boy died immediately when his father found that i had killed his son he cursed me,the boy died immediately when his father found that i had give his son he cused me,the boy died immediately when his father found that i had killed his son he cursed me,0.1176470588235294,0.0,the boy died immediately when his father found that I had killed his son he cursed me,0.0
2654,8354,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_c96-2.wav,305448,eleven october two thousand twelve,eleven of the worth two thousand to a,ill of any body pawar two thousand twelve,1.0,1.0,11 October 2012,0.8
2655,6822,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/f0421.wav,506930,all people were happy and used to give cats lot of milk to drink,all people well happy and used to give cats not of me to drink,all people were happy and used to give cats lot of milk to drink,0.21428571428571427,0.0,only people with happy and used to give gas lot of milk to drink,0.21428571428571427
2656,6972,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/f0150.wav,609644,satisfied sam presenting salutations to the king again and left vijaya nagar,satisfied some presenting salutations to the king again and left whitened,satisfied sam presenting salutations to the king again and left bridge another,0.25,0.16666666666666666,satisfied and presenting salutations to the King again and left vagina ger,0.25
2657,434,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/e0378.wav,1390558,the crow told the birds gathered to elect a leader that is why it is important to choose a wise and experienced person as your leader,the crowd told the birds gathered to elect a leader that is why it is important to choose a vise and experience to person as your leader,the crow told the birds gathered to elect a leader that is why it is important to choose a wise and expediency person as your leader,0.15384615384615385,0.038461538461538464,the crowd told the birds gathered to elect a leader that is why it is important to choose a vice and experienced person as your leader,0.07692307692307693
2658,4298,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST185U14.wav,704684,shiva remembered battling with the naga at the brahma temple at meru,she would remembered battling with the nugget and brummell at me,shiva remembered battling with the naga at the brahma temple at meru,0.6666666666666666,0.0,she was remembered battling with another at the Brahma Temple at middle,0.4166666666666667
2659,8493,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_2490-1.wav,273644,when she came home ,when she came home,when she temper harm,0.0,0.5,when she came home,0.0
2660,9112,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST155U29.wav,535740,named rightmind and wickedmind or wrongmind,named a right mind and wicked mind or wrong mind,named rightmind and wickedmind is or wrongmind,1.1666666666666667,0.16666666666666666,named right mind and Wicked Minds or wrong mind,1.0
2661,6752,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/c0177.wav,593324,if you value it take it giving the little girl some dish she likes for it,if you value it take it giving the little girl sunday she likes for it,if you value it take it giving the little girl some day she she likes for it,0.125,0.125,if you value it take it giving the little girl some dish she likes for it,0.0
2662,198,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_d3003-3.wav,249804,the zu opposition,that did you oppose an,the judge youve portion,1.6666666666666667,1.0,the jet you opposition,0.6666666666666666
2663,1838,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_2885.wav,850368,the sheriffs daughter also recalled the events of the night and thought there is nothing to regret nor cause for surprise,the city daughter also recalled the events of the night and thought there is nothing to regret no cause for surprise,the cherished daughter or sure recall the prevent some the night and thought there is nothing to regret nor cause for surprise,0.09523809523809523,0.2857142857142857,the sheriff daughter also record the events of the night and thought there is nothing to regret nor cost for surprise,0.14285714285714285
2664,4975,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/e0734.wav,568036,if she is willing to marry you get ready to marry her,if she is bending to mattie you get ready to marry her,if she is willing to madly used death ready to marry her,0.16666666666666666,0.25,if she is willing to marry you get ready to marry her,0.0
2665,6639,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/Arctic_b0383.wav,654538,a bush chief had died a natural death,oh bosh chief had died a natural death,taumi bushes he said had died i natural death,0.25,0.625,Bush Chief had died a natural death,0.125
2666,7624,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/bengali_female_english/bengali_femaleenglish/wav/d0536.wav,397940,he told them havent you heard what the fishermen were saying,he told them haven't you heard what the fishermen were seen,he told them havent you heard what the fishermen were saying,0.18181818181818185,0.0,he told them haven't you heard what the fishermen were saying,0.09090909090909091
2667,913,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/EMMA_01181.wav,1012386,frank comes tomorrow i had a letter this morning we see him tomorrow by dinnertime to a certainty he is at oxford today and he comes for a whole fortnight i knew it would be so,frank comes to morrow i had letter this morning we see him to morrow by dinner time to a certainty at oxford to day he comes for a whole fortnight i knew it would be so,try comes tomorrow and let the song abyss into orbit election two such indeed is that of such a agriculture whole fortnight i would be so,0.3055555555555556,0.75,Frank comes tomorrow I had letter this morning will see him tomorrow by dinnertime to certainty is at Oxford today and he comes for a whole Fortnight I knew it would be so,0.1111111111111111
2668,3804,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/d0698.wav,322616,one of the two is bound to die,one of the two is bound to die,one of the two is bound to die,0.0,0.0,one of the two is bound to die,0.0
2669,1775,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_576-4.wav,476204,her magic and try to enter ,hi median try to enter,her marry and trying to and turn,0.5,0.6666666666666666,high messy and try to enter,0.3333333333333333
2670,8065,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/e0443.wav,541496,elders have aptly said words out of tune with times,and to have a pleased word out of you with times,elders have aptly said words out of you nwu times,0.6,0.2,Elders have opposite words out of tune with x,0.3
2671,7224,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_525-4.wav,414764,any hesitation to chaoba   ,any hesitation to toba,any hesitation and you chaobhal,0.25,0.75,any hesitation to Tower,0.25
2672,9949,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/hindi_male_english/english/wav/engtext_639.wav,400080,he also built a home for the water sprite in the palace grounds,he also built a home for the water sprite in the palace grounds,your of bitter home for the water sprite in the palace grounds,0.0,0.3076923076923077,he also built a home for the water Sprite in the palace grounds,0.0
2673,9376,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/g0516.wav,393632,the wolf was very happy to have the bone pulled out of his throat,the wood is very happy to have the barn pole out of his thought,the wolf was very happy to have the bone pulled out of his throat,0.35714285714285715,0.0,the wolf is very happy to have the bone pulled out of his throat,0.07142857142857142
2674,7319,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/arctic_a0463.wav,479414,they are his tongue by which he makes his knowledge articulate,they are his tone by which he makes his knowledge articulate,they are hastily by which he makes his knowledge topic late,0.09090909090909093,0.3636363636363637,they are his tongue by which he makes his knowledge articulate,0.0
2675,2869,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/a0372.wav,432044,he saw only the effect in a general sketchy way,he saw only the effect in a general sketchy way,he saw only the effect in a general sketchy way,0.0,0.0,he saw only the effect in a general schedule TV,0.2
